<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.13	17:55:00	4615.71	4620.65	4614.73	4619.15	2680	0	19
2026.01.13	18:00:00	4619.09	4620.74	4612.65	4612.67	2803	0	19
2026.01.13	18:05:00	4612.67	4614.48	4606.72	4607.49	3209	0	19
2026.01.13	18:10:00	4607.49	4613.95	4606.93	4612.43	2940	0	19
2026.01.13	18:15:00	4612.42	4612.86	4606.87	4609.58	3076	0	19
2026.01.13	18:20:00	4609.58	4610.52	4604.06	4606.04	2891	0	19
2026.01.13	18:25:00	4606.04	4606.41	4592.94	4598.63	3502	0	19
2026.01.13	18:30:00	4598.54	4606.57	4596.66	4605.66	3021	0	19
2026.01.13	18:35:00	4605.65	4607.35	4601.16	4607.35	2872	0	19
2026.01.13	18:40:00	4607.48	4609.36	4606.20	4608.80	2557	0	19
2026.01.13	18:45:00	4608.80	4612.04	4607.41	4611.04	2351	0	19
2026.01.13	18:50:00	4611.04	4613.38	4610.10	4612.76	2318	0	19
2026.01.13	18:55:00	4612.75	4613.90	4611.01	4613.39	2419	0	19
2026.01.13	19:00:00	4613.41	4615.96	4613.32	4613.45	2274	0	19
2026.01.13	19:05:00	4613.47	4614.72	4610.86	4611.39	2458	0	19
2026.01.13	19:10:00	4611.39	4612.03	4606.56	4608.41	2153	0	19
2026.01.13	19:15:00	4608.42	4610.82	4606.38	4610.33	2096	0	19
2026.01.13	19:20:00	4610.33	4612.58	4609.36	4612.24	1754	0	19
2026.01.13	19:25:00	4612.22	4612.22	4606.56	4609.79	2172	0	19
2026.01.13	19:30:00	4609.79	4611.07	4603.11	4609.99	2585	0	19
2026.01.13	19:35:00	4609.98	4612.03	4607.87	4609.79	2220	0	19
2026.01.13	19:40:00	4609.74	4610.45	4604.11	4604.61	2664	0	19
2026.01.13	19:45:00	4604.57	4607.08	4601.77	4602.16	2964	0	19
2026.01.13	19:50:00	4602.17	4602.39	4597.12	4600.26	3044	0	19
2026.01.13	19:55:00	4600.22	4600.53	4586.70	4590.37	3426	0	19
2026.01.13	20:00:00	4590.37	4593.88	4585.89	4588.64	3488	0	19
2026.01.13	20:05:00	4588.68	4594.41	4586.80	4592.85	3469	0	19
2026.01.13	20:10:00	4592.83	4594.34	4591.07	4594.32	2917	0	19
2026.01.13	20:15:00	4594.35	4595.04	4583.96	4586.13	3181	0	19
2026.01.13	20:20:00	4586.12	4589.22	4581.13	4588.39	3606	0	19
2026.01.13	20:25:00	4588.38	4592.58	4588.30	4591.71	3179	0	19
2026.01.13	20:30:00	4591.74	4594.86	4589.82	4593.48	2730	0	19
2026.01.13	20:35:00	4593.49	4599.61	4593.32	4599.31	2677	0	19
2026.01.13	20:40:00	4599.33	4600.72	4598.29	4600.33	2421	0	19
2026.01.13	20:45:00	4600.34	4601.97	4599.61	4599.91	2318	0	19
2026.01.13	20:50:00	4599.91	4600.32	4597.76	4599.58	2417	0	19
2026.01.13	20:55:00	4599.57	4599.57	4594.10	4594.11	2530	0	19
2026.01.13	21:00:00	4594.11	4594.21	4584.20	4587.43	2998	0	19
2026.01.13	21:05:00	4587.43	4594.61	4586.23	4593.47	2604	0	19
2026.01.13	21:10:00	4593.47	4595.80	4590.75	4595.67	2263	0	19
2026.01.13	21:15:00	4595.66	4597.20	4584.82	4591.15	2556	0	19
2026.01.13	21:20:00	4591.14	4593.40	4591.09	4592.70	2140	0	19
2026.01.13	21:25:00	4592.68	4595.11	4592.68	4593.36	1908	0	19
2026.01.13	21:30:00	4593.34	4596.74	4592.61	4596.13	2032	0	19
2026.01.13	21:35:00	4596.09	4598.50	4593.02	4598.33	2142	0	19
2026.01.13	21:40:00	4598.28	4598.86	4593.84	4595.93	2139	0	19
2026.01.13	21:45:00	4595.98	4596.05	4590.69	4592.67	2329	0	19
2026.01.13	21:50:00	4592.65	4596.04	4592.42	4595.87	1856	0	19
2026.01.13	21:55:00	4595.87	4599.00	4595.82	4597.52	1841	0	19
2026.01.13	22:00:00	4597.52	4597.81	4590.43	4592.33	2291	0	19
2026.01.13	22:05:00	4592.33	4594.41	4590.39	4592.19	1998	0	19
2026.01.13	22:10:00	4592.19	4594.53	4591.75	4592.91	1798	0	19
2026.01.13	22:15:00	4592.93	4595.25	4590.78	4594.66	2111	0	19
2026.01.13	22:20:00	4594.66	4595.24	4591.49	4592.85	2237	0	19
2026.01.13	22:25:00	4592.85	4593.74	4587.79	4589.00	2103	0	19
2026.01.13	22:30:00	4588.96	4589.23	4570.91	4572.21	3149	0	19
2026.01.13	22:35:00	4572.21	4579.53	4569.63	4576.56	3176	0	19
2026.01.13	22:40:00	4576.58	4587.39	4574.90	4585.13	2749	0	19
2026.01.13	22:45:00	4585.16	4589.28	4583.56	4589.00	2398	0	19
2026.01.13	22:50:00	4588.99	4589.24	4583.42	4586.64	2570	0	19
2026.01.13	22:55:00	4586.62	4586.85	4582.43	4586.03	2843	0	19
2026.01.13	23:00:00	4586.08	4589.36	4585.14	4587.62	1641	0	19
2026.01.13	23:05:00	4587.62	4588.34	4586.13	4586.32	1131	0	19
2026.01.13	23:10:00	4586.33	4587.36	4583.46	4583.55	1016	0	19
2026.01.13	23:15:00	4583.54	4586.95	4582.81	4586.05	1259	0	19
2026.01.13	23:20:00	4586.05	4587.42	4585.70	4586.93	1191	0	19
2026.01.13	23:25:00	4586.94	4589.48	4586.58	4587.92	1431	0	19
2026.01.13	23:30:00	4587.92	4588.54	4585.95	4587.17	1035	0	19
2026.01.13	23:35:00	4587.18	4589.48	4585.59	4587.74	1129	0	19
2026.01.13	23:40:00	4587.76	4589.16	4586.64	4589.08	977	0	19
2026.01.13	23:45:00	4589.08	4589.83	4587.42	4587.94	1078	0	19
2026.01.13	23:50:00	4587.93	4588.17	4587.01	4587.22	754	0	19
2026.01.13	23:55:00	4587.21	4587.56	4586.18	4586.54	485	0	19
2026.01.14	01:00:00	4588.33	4592.68	4588.33	4591.78	1297	0	19
2026.01.14	01:05:00	4591.78	4595.28	4591.38	4592.90	1439	0	19
2026.01.14	01:10:00	4592.91	4595.94	4592.89	4595.93	1273	0	19
2026.01.14	01:15:00	4595.91	4596.78	4593.02	4594.87	1180	0	19
2026.01.14	01:20:00	4594.87	4596.36	4594.34	4596.33	890	0	19
2026.01.14	01:25:00	4596.34	4597.87	4596.24	4597.25	1342	0	19
2026.01.14	01:30:00	4597.25	4597.26	4594.74	4595.79	1320	0	19
2026.01.14	01:35:00	4595.81	4596.73	4594.91	4596.73	1115	0	19
2026.01.14	01:40:00	4596.77	4596.77	4593.21	4594.35	1249	0	19
2026.01.14	01:45:00	4594.35	4596.24	4593.76	4596.11	1002	0	19
2026.01.14	01:50:00	4596.15	4597.43	4594.47	4597.21	786	0	19
2026.01.14	01:55:00	4597.21	4598.78	4596.91	4597.12	1267	0	19
2026.01.14	02:00:00	4597.12	4603.63	4597.02	4603.50	1730	0	19
2026.01.14	02:05:00	4603.50	4607.77	4602.18	4606.67	1793	0	19
2026.01.14	02:10:00	4606.66	4606.94	4604.70	4605.21	1552	0	19
2026.01.14	02:15:00	4605.20	4607.48	4605.00	4605.57	1281	0	19
2026.01.14	02:20:00	4605.58	4605.95	4603.02	4603.66	1414	0	19
2026.01.14	02:25:00	4603.62	4610.51	4603.32	4609.70	1849	0	19
2026.01.14	02:30:00	4609.72	4610.21	4607.74	4608.54	1886	0	19
2026.01.14	02:35:00	4608.53	4609.07	4607.00	4607.99	1507	0	19
2026.01.14	02:40:00	4607.99	4610.65	4607.60	4608.61	1404	0	19
2026.01.14	02:45:00	4608.62	4608.79	4604.83	4605.26	2163	0	19
2026.01.14	02:50:00	4605.27	4607.33	4604.72	4606.14	2215	0	19
2026.01.14	02:55:00	4606.14	4610.55	4605.63	4609.03	2229	0	19
2026.01.14	03:00:00	4609.09	4615.73	4606.24	4615.35	3653	0	19
2026.01.14	03:05:00	4615.35	4616.03	4611.41	4611.41	3139	0	19
2026.01.14	03:10:00	4611.48	4616.99	4610.56	4615.46	2740	0	19
2026.01.14	03:15:00	4615.46	4618.18	4613.03	4617.21	2515	0	19
2026.01.14	03:20:00	4617.20	4618.41	4612.11	4612.34	2231	0	19
2026.01.14	03:25:00	4612.34	4616.47	4611.89	4614.62	2261	0	19
2026.01.14	03:30:00	4614.62	4616.73	4613.57	4615.03	2370	0	19
2026.01.14	03:35:00	4615.04	4618.39	4614.10	4617.85	2471	0	19
2026.01.14	03:40:00	4617.85	4618.73	4614.43	4614.67	2825	0	19
2026.01.14	03:45:00	4614.73	4618.18	4613.58	4613.79	2640	0	19
2026.01.14	03:50:00	4613.73	4619.69	4613.59	4619.46	2848	0	19
2026.01.14	03:55:00	4619.46	4619.92	4618.69	4619.19	2265	0	19
2026.01.14	04:00:00	4619.19	4620.74	4617.01	4618.13	2671	0	19
2026.01.14	04:05:00	4618.12	4620.40	4614.33	4614.70	2867	0	19
2026.01.14	04:10:00	4614.78	4619.41	4614.56	4618.27	2574	0	19
2026.01.14	04:15:00	4618.26	4619.16	4616.63	4617.86	1861	0	19
2026.01.14	04:20:00	4617.91	4621.33	4617.85	4620.80	1598	0	19
2026.01.14	04:25:00	4620.80	4621.09	4619.70	4619.99	1517	0	19
2026.01.14	04:30:00	4620.01	4622.62	4618.01	4619.05	2691	0	19
2026.01.14	04:35:00	4619.05	4622.21	4618.51	4621.06	2463	0	19
2026.01.14	04:40:00	4621.07	4622.30	4620.88	4621.32	2356	0	19
2026.01.14	04:45:00	4621.33	4623.67	4618.26	4621.71	2597	0	19
2026.01.14	04:50:00	4621.57	4622.12	4619.24	4620.02	2072	0	19
2026.01.14	04:55:00	4620.04	4622.03	4619.82	4620.54	1617	0	19
2026.01.14	05:00:00	4620.51	4622.82	4620.17	4622.08	1800	0	19
2026.01.14	05:05:00	4622.08	4622.47	4618.93	4618.93	2107	0	19
2026.01.14	05:10:00	4618.96	4620.20	4617.67	4618.10	2324	0	19
2026.01.14	05:15:00	4618.11	4621.65	4617.62	4620.93	2099	0	19
2026.01.14	05:20:00	4620.94	4621.24	4618.64	4618.84	1597	0	19
2026.01.14	05:25:00	4618.84	4619.67	4613.30	4615.14	2894	0	19
2026.01.14	05:30:00	4615.12	4621.06	4614.96	4621.06	1650	0	19
2026.01.14	05:35:00	4621.06	4625.62	4620.42	4624.60	1433	0	19
2026.01.14	05:40:00	4624.60	4624.63	4622.51	4624.19	1554	0	19
2026.01.14	05:45:00	4624.18	4624.95	4623.29	4623.99	1875	0	19
2026.01.14	05:50:00	4623.99	4627.74	4623.90	4627.43	1836	0	19
2026.01.14	05:55:00	4627.44	4629.99	4625.50	4628.24	2397	0	19
2026.01.14	06:00:00	4628.24	4630.01	4627.87	4628.91	2074	0	19
2026.01.14	06:05:00	4628.91	4629.22	4627.62	4628.07	1540	0	19
2026.01.14	06:10:00	4628.06	4628.64	4626.83	4627.46	1712	0	19
2026.01.14	06:15:00	4627.45	4629.98	4627.28	4628.64	1887	0	19
2026.01.14	06:20:00	4628.64	4628.68	4626.21	4627.03	1699	0	19
2026.01.14	06:25:00	4627.03	4627.40	4625.28	4626.50	1753	0	19
2026.01.14	06:30:00	4626.52	4628.52	4625.45	4628.32	1691	0	19
2026.01.14	06:35:00	4628.32	4629.85	4627.84	4628.85	1551	0	19
2026.01.14	06:40:00	4628.85	4629.15	4627.90	4628.02	1116	0	19
2026.01.14	06:45:00	4628.02	4629.75	4626.93	4629.24	1656	0	19
2026.01.14	06:50:00	4629.24	4630.39	4628.22	4629.66	1712	0	19
2026.01.14	06:55:00	4629.66	4630.40	4627.82	4629.23	1834	0	19
2026.01.14	07:00:00	4629.26	4639.61	4629.26	4638.75	2540	0	19
2026.01.14	07:05:00	4638.75	4638.78	4634.55	4635.27	2066	0	19
2026.01.14	07:10:00	4635.27	4636.09	4633.15	4634.04	1850	0	19
2026.01.14	07:15:00	4634.04	4635.33	4632.00	4632.80	1810	0	19
2026.01.14	07:20:00	4632.78	4633.97	4631.07	4633.72	1692	0	19
2026.01.14	07:25:00	4633.71	4635.48	4632.54	4634.20	1858	0	19
2026.01.14	07:30:00	4634.23	4639.61	4631.82	4638.33	3268	0	19
2026.01.14	07:35:00	4638.32	4638.48	4635.56	4636.92	2674	0	19
2026.01.14	07:40:00	4636.92	4639.09	4635.13	4636.30	2704	0	19
2026.01.14	07:45:00	4636.28	4639.48	4634.86	4639.39	2270	0	19
2026.01.14	07:50:00	4639.38	4639.39	4633.64	4634.06	2681	0	19
2026.01.14	07:55:00	4634.07	4634.28	4617.99	4619.76	4144	0	19
2026.01.14	08:00:00	4619.75	4626.92	4618.49	4626.72	3399	0	19
2026.01.14	08:05:00	4626.76	4629.04	4623.42	4626.03	3074	0	19
2026.01.14	08:10:00	4626.05	4635.11	4625.06	4633.49	2999	0	19
2026.01.14	08:15:00	4633.51	4634.37	4631.86	4632.97	2711	0	19
2026.01.14	08:20:00	4633.02	4634.88	4630.92	4634.66	2513	0	19
2026.01.14	08:25:00	4634.65	4635.24	4632.46	4632.92	2444	0	19
2026.01.14	08:30:00	4632.93	4633.28	4626.31	4626.42	2976	0	19
2026.01.14	08:35:00	4626.42	4630.99	4626.11	4629.24	2743	0	19
2026.01.14	08:40:00	4629.20	4632.08	4628.51	4630.69	2439	0	19
2026.01.14	08:45:00	4630.70	4634.75	4630.66	4631.88	2289	0	19
2026.01.14	08:50:00	4631.92	4633.67	4630.62	4633.64	2157	0	19
2026.01.14	08:55:00	4633.61	4637.22	4633.18	4637.22	2369	0	19
2026.01.14	09:00:00	4637.22	4638.44	4632.53	4634.46	2397	0	19
2026.01.14	09:05:00	4634.48	4634.93	4631.99	4632.06	1582	0	19
2026.01.14	09:10:00	4632.07	4634.29	4631.53	4632.85	1431	0	19
2026.01.14	09:15:00	4632.85	4635.68	4632.09	4634.84	1765	0	19
2026.01.14	09:20:00	4634.84	4638.75	4633.34	4637.96	2054	0	19
2026.01.14	09:25:00	4637.97	4639.57	4636.72	4637.15	1942	0	19
2026.01.14	09:30:00	4637.15	4637.15	4634.00	4636.21	1969	0	19
2026.01.14	09:35:00	4636.23	4638.21	4636.11	4636.64	1043	0	19
2026.01.14	09:40:00	4636.64	4638.38	4635.19	4636.67	1365	0	19
2026.01.14	09:45:00	4636.68	4637.65	4634.45	4636.23	1551	0	19
2026.01.14	09:50:00	4636.24	4636.96	4633.43	4634.02	1263	0	19
2026.01.14	09:55:00	4634.07	4634.07	4632.47	4632.52	1895	0	19
2026.01.14	10:00:00	4632.53	4634.16	4630.67	4631.16	2271	0	19
2026.01.14	10:05:00	4631.19	4631.61	4624.37	4624.38	2616	0	19
2026.01.14	10:10:00	4624.37	4627.64	4623.52	4627.33	2077	0	19
2026.01.14	10:15:00	4627.33	4627.68	4624.28	4625.00	1887	0	19
2026.01.14	10:20:00	4624.99	4628.72	4622.88	4627.75	2379	0	19
2026.01.14	10:25:00	4627.75	4627.97	4621.94	4625.03	2725	0	19
2026.01.14	10:30:00	4625.00	4629.64	4624.46	4629.64	1987	0	19
2026.01.14	10:35:00	4629.65	4630.96	4628.55	4630.94	2157	0	19
2026.01.14	10:40:00	4630.94	4632.65	4629.98	4632.38	2041	0	19
2026.01.14	10:45:00	4632.37	4637.89	4631.58	4635.26	2347	0	19
2026.01.14	10:50:00	4635.27	4636.48	4633.60	4634.78	1718	0	19
2026.01.14	10:55:00	4634.78	4635.21	4632.78	4634.89	1996	0	19
2026.01.14	11:00:00	4634.89	4634.92	4633.28	4634.47	1752	0	19
2026.01.14	11:05:00	4634.48	4638.67	4634.43	4638.01	1956	0	19
2026.01.14	11:10:00	4638.01	4639.20	4635.44	4638.42	1987	0	19
2026.01.14	11:15:00	4638.42	4639.54	4637.72	4639.03	2119	0	19
2026.01.14	11:20:00	4639.05	4639.35	4636.40	4637.29	1660	0	19
2026.01.14	11:25:00	4637.29	4637.97	4636.51	4637.45	1518	0	19
2026.01.14	11:30:00	4637.48	4637.71	4633.76	4633.82	1407	0	19
2026.01.14	11:35:00	4633.82	4633.87	4630.03	4630.27	1881	0	19
2026.01.14	11:40:00	4630.27	4630.58	4627.30	4627.68	1891	0	19
2026.01.14	11:45:00	4627.66	4630.00	4627.10	4629.59	2062	0	19
2026.01.14	11:50:00	4629.71	4631.80	4628.42	4629.54	1769	0	19
2026.01.14	11:55:00	4629.54	4630.95	4627.86	4630.43	1990	0	19
2026.01.14	12:00:00	4630.40	4631.08	4627.83	4630.88	1709	0	19
2026.01.14	12:05:00	4630.87	4632.40	4629.16	4629.88	1325	0	19
2026.01.14	12:10:00	4629.88	4632.00	4628.17	4631.64	1452	0	19
2026.01.14	12:15:00	4631.65	4634.89	4631.64	4634.73	1471	0	19
2026.01.14	12:20:00	4634.73	4635.99	4632.16	4632.69	1749	0	19
2026.01.14	12:25:00	4632.69	4636.94	4632.69	4634.96	1620	0	19
2026.01.14	12:30:00	4634.95	4635.54	4632.31	4635.11	1848	0	19
2026.01.14	12:35:00	4635.12	4636.66	4633.50	4636.45	1467	0	19
2026.01.14	12:40:00	4636.47	4638.19	4635.74	4635.75	1807	0	19
2026.01.14	12:45:00	4635.75	4636.53	4633.22	4633.70	1795	0	19
2026.01.14	12:50:00	4633.69	4635.84	4633.00	4633.25	1931	0	19
2026.01.14	12:55:00	4633.26	4633.36	4631.21	4633.05	1785	0	19
2026.01.14	13:00:00	4633.06	4635.46	4630.29	4635.33	1875	0	19
2026.01.14	13:05:00	4635.30	4636.52	4633.75	4635.08	1682	0	19
2026.01.14	13:10:00	4635.06	4636.30	4634.44	4635.44	1493	0	19
2026.01.14	13:15:00	4635.43	4637.40	4634.68	4634.83	1646	0	19
2026.01.14	13:20:00	4634.83	4635.78	4633.25	4635.18	1634	0	19
2026.01.14	13:25:00	4635.19	4636.48	4629.29	4630.22	2129	0	19
2026.01.14	13:30:00	4630.21	4632.77	4627.44	4627.80	2070	0	19
2026.01.14	13:35:00	4627.80	4630.83	4627.74	4629.99	1424	0	19
2026.01.14	13:40:00	4629.98	4631.55	4629.88	4630.77	1487	0	19
2026.01.14	13:45:00	4630.76	4631.55	4628.39	4629.50	1295	0	19
2026.01.14	13:50:00	4629.49	4630.88	4626.03	4629.13	1918	0	19
2026.01.14	13:55:00	4629.13	4631.51	4627.53	4630.29	1716	0	19
2026.01.14	14:00:00	4630.29	4637.55	4630.23	4634.73	2880	0	19
2026.01.14	14:05:00	4634.73	4638.08	4634.73	4636.99	2348	0	19
2026.01.14	14:10:00	4637.00	4638.46	4635.11	4635.70	2123	0	19
2026.01.14	14:15:00	4635.73	4636.68	4633.95	4636.00	1783	0	19
2026.01.14	14:20:00	4636.00	4638.67	4634.35	4638.59	1640	0	19
2026.01.14	14:25:00	4638.62	4638.91	4635.55	4636.10	1591	0	19
2026.01.14	14:30:00	4636.09	4638.18	4635.54	4635.87	1925	0	19
2026.01.14	14:35:00	4635.86	4636.93	4634.50	4635.31	2196	0	19
2026.01.14	14:40:00	4635.31	4636.47	4634.04	4634.62	1896	0	19
2026.01.14	14:45:00	4634.62	4636.05	4633.75	4635.94	1866	0	19
2026.01.14	14:50:00	4635.94	4636.67	4634.81	4636.28	1699	0	19
2026.01.14	14:55:00	4636.30	4641.78	4634.68	4638.69	2405	0	20
2026.01.14	15:00:00	4638.79	4641.57	4632.55	4635.28	3639	0	20
2026.01.14	15:05:00	4635.28	4635.33	4629.71	4629.78	3304	0	20
2026.01.14	15:10:00	4629.77	4632.96	4627.29	4628.53	3226	0	20
2026.01.14	15:15:00	4628.53	4631.82	4627.71	4628.56	3362	0	20
2026.01.14	15:20:00	4628.58	4635.22	4627.57	4634.99	2764	0	20
2026.01.14	15:25:00	4634.87	4634.90	4627.90	4631.83	2747	0	20
2026.01.14	15:30:00	4631.85	4633.63	4624.29	4630.18	3491	0	20
2026.01.14	15:35:00	4630.16	4633.05	4625.21	4633.03	3416	0	20
2026.01.14	15:40:00	4633.04	4637.23	4631.05	4636.75	2987	0	20
2026.01.14	15:45:00	4636.75	4636.94	4633.97	4634.00	2626	0	20
2026.01.14	15:50:00	4634.04	4635.90	4629.39	4635.50	2716	0	20
2026.01.14	15:55:00	4635.50	4636.51	4634.04	4635.70	2642	0	20
2026.01.14	16:00:00	4635.71	4638.82	4633.14	4636.12	2900	0	20
2026.01.14	16:05:00	4636.13	4637.42	4629.70	4633.09	2765	0	20
2026.01.14	16:10:00	4633.10	4635.05	4630.48	4634.23	2581	0	20
2026.01.14	16:15:00	4634.22	4635.38	4631.16	4635.06	2968	0	20
2026.01.14	16:20:00	4635.07	4637.99	4635.01	4636.19	2657	0	20
2026.01.14	16:25:00	4636.07	4636.16	4632.90	4635.33	2739	0	20
2026.01.14	16:30:00	4635.34	4635.34	4626.08	4629.65	4036	0	20
2026.01.14	16:35:00	4629.66	4630.02	4617.27	4618.59	4106	0	20
2026.01.14	16:40:00	4618.58	4623.93	4614.05	4618.97	4180	0	20
2026.01.14	16:45:00	4618.85	4620.62	4607.42	4607.76	4244	0	20
2026.01.14	16:50:00	4607.68	4617.52	4606.66	4615.55	4130	0	20
2026.01.14	16:55:00	4615.55	4619.08	4613.62	4617.63	3717	0	20
2026.01.14	17:00:00	4617.63	4617.63	4602.85	4605.58	4164	0	20
2026.01.14	17:05:00	4605.61	4611.03	4599.43	4605.07	4100	0	20
2026.01.14	17:10:00	4605.07	4616.57	4603.72	4615.56	4260	0	20
2026.01.14	17:15:00	4615.56	4623.01	4614.32	4621.84	3639	0	20
2026.01.14	17:20:00	4621.84	4626.53	4619.33	4623.50	3581	0	20
2026.01.14	17:25:00	4623.49	4624.86	4614.49	4615.51	3569	0	20
2026.01.14	17:30:00	4615.54	4619.20	4609.88	4610.26	3630	0	20
2026.01.14	17:35:00	4610.28	4620.23	4610.10	4620.18	3635	0	20
2026.01.14	17:40:00	4620.17	4621.83	4611.56	4613.06	3336	0	20
2026.01.14	17:45:00	4613.11	4617.41	4611.91	4613.19	3139	0	20
2026.01.14	17:50:00	4613.19	4615.13	4610.54	4614.87	3223	0	20
2026.01.14	17:55:00	4614.89	4619.33	4614.89	4617.91	3022	0	20
2026.01.14	18:00:00	4617.89	4620.92	4615.52	4618.47	2992	0	20
2026.01.14	18:05:00	4618.47	4621.56	4615.73	4616.11	2807	0	20
2026.01.14	18:10:00	4616.10	4619.69	4615.03	4617.87	2837	0	20
2026.01.14	18:15:00	4617.90	4621.20	4616.49	4620.87	3015	0	20
2026.01.14	18:20:00	4620.87	4623.39	4619.65	4622.55	2777	0	20
2026.01.14	18:25:00	4622.55	4624.79	4619.23	4621.74	2997	0	20
2026.01.14	18:30:00	4621.73	4623.14	4617.78	4618.97	2948	0	20
2026.01.14	18:35:00	4618.97	4621.02	4614.99	4617.36	3064	0	20
2026.01.14	18:40:00	4617.37	4618.40	4613.86	4615.58	3113	0	20
2026.01.14	18:45:00	4615.57	4616.59	4611.03	4611.03	3356	0	20
2026.01.14	18:50:00	4611.04	4616.13	4610.07	4612.75	3075	0	20
2026.01.14	18:55:00	4612.76	4617.43	4608.60	4617.06	3122	0	20
2026.01.14	19:00:00	4617.06	4619.11	4615.55	4616.18	2945	0	20
2026.01.14	19:05:00	4616.18	4616.56	4609.91	4614.69	2854	0	20
2026.01.14	19:10:00	4614.69	4617.33	4612.05	4615.66	2526	0	20
2026.01.14	19:15:00	4615.65	4615.77	4611.11	4613.33	2941	0	20
2026.01.14	19:20:00	4613.33	4614.31	4607.13	4607.52	2994	0	20
2026.01.14	19:25:00	4607.48	4612.05	4605.62	4611.31	2830	0	20
2026.01.14	19:30:00	4611.34	4612.02	4605.70	4608.50	3092	0	20
2026.01.14	19:35:00	4608.51	4611.68	4607.16	4608.53	3066	0	20
2026.01.14	19:40:00	4608.54	4608.54	4601.17	4604.41	3596	0	20
2026.01.14	19:45:00	4604.29	4611.25	4604.01	4611.25	3012	0	20
2026.01.14	19:50:00	4611.24	4613.65	4608.80	4612.45	3385	0	20
2026.01.14	19:55:00	4612.43	4616.59	4612.10	4614.29	3001	0	20
2026.01.14	20:00:00	4614.28	4621.06	4612.80	4621.06	2858	0	20
2026.01.14	20:05:00	4621.06	4622.57	4620.46	4620.89	2677	0	20
2026.01.14	20:10:00	4620.94	4623.65	4620.34	4623.64	2668	0	20
2026.01.14	20:15:00	4623.63	4629.42	4622.52	4627.10	2814	0	20
2026.01.14	20:20:00	4627.10	4628.04	4624.75	4626.78	3021	0	20
2026.01.14	20:25:00	4626.77	4630.16	4625.67	4628.26	2810	0	20
2026.01.14	20:30:00	4628.30	4632.50	4628.15	4629.80	2547	0	20
2026.01.14	20:35:00	4629.79	4630.18	4628.07	4628.83	2192	0	20
2026.01.14	20:40:00	4628.87	4633.50	4628.83	4631.45	2266	0	20
2026.01.14	20:45:00	4631.44	4634.03	4630.04	4632.04	2251	0	20
2026.01.14	20:50:00	4632.05	4636.60	4632.05	4634.85	2554	0	20
2026.01.14	20:55:00	4634.85	4637.18	4633.86	4635.06	2303	0	20
2026.01.14	21:00:00	4635.08	4642.95	4635.07	4637.39	3161	0	20
2026.01.14	21:05:00	4637.39	4638.56	4634.08	4634.91	2962	0	20
2026.01.14	21:10:00	4634.90	4637.19	4633.40	4637.00	2613	0	20
2026.01.14	21:15:00	4637.01	4638.53	4634.25	4638.49	2468	0	20
2026.01.14	21:20:00	4638.49	4639.44	4636.10	4639.25	2371	0	20
2026.01.14	21:25:00	4639.23	4640.00	4634.67	4634.97	2889	0	20
2026.01.14	21:30:00	4634.98	4638.00	4634.62	4636.93	2646	0	20
2026.01.14	21:35:00	4636.95	4640.52	4634.62	4639.17	2688	0	20
2026.01.14	21:40:00	4639.19	4640.37	4638.98	4639.93	2112	0	20
2026.01.14	21:45:00	4639.95	4640.85	4638.51	4639.41	2076	0	20
2026.01.14	21:50:00	4639.41	4641.44	4638.45	4638.93	2148	0	20
2026.01.14	21:55:00	4638.93	4639.96	4635.84	4639.27	2362	0	20
2026.01.14	22:00:00	4639.27	4641.10	4627.11	4631.90	3451	0	20
2026.01.14	22:05:00	4631.85	4638.43	4626.17	4637.07	3419	0	20
2026.01.14	22:10:00	4637.11	4641.57	4634.78	4636.31	3102	0	20
2026.01.14	22:15:00	4636.32	4637.89	4630.91	4636.83	2976	0	20
2026.01.14	22:20:00	4636.83	4637.14	4631.34	4635.64	2714	0	20
2026.01.14	22:25:00	4635.63	4635.63	4632.33	4634.26	2520	0	20
2026.01.14	22:30:00	4634.25	4635.44	4630.27	4630.37	2538	0	20
2026.01.14	22:35:00	4630.35	4634.27	4626.32	4633.75	2901	0	20
2026.01.14	22:40:00	4633.74	4634.26	4625.77	4626.09	2678	0	20
2026.01.14	22:45:00	4625.71	4631.04	4625.71	4630.51	2542	0	20
2026.01.14	22:50:00	4630.50	4632.93	4628.92	4632.36	2802	0	20
2026.01.14	22:55:00	4632.37	4633.11	4631.15	4632.55	2814	0	20
2026.01.14	23:00:00	4632.54	4633.02	4629.28	4631.26	1440	0	20
2026.01.14	23:05:00	4631.27	4631.57	4628.70	4629.73	1218	0	20
2026.01.14	23:10:00	4629.73	4630.57	4624.47	4624.49	1434	0	20
2026.01.14	23:15:00	4624.47	4626.53	4622.58	4625.74	2365	0	20
2026.01.14	23:20:00	4625.75	4626.94	4624.10	4624.10	1544	0	20
2026.01.14	23:25:00	4624.11	4624.15	4620.99	4622.31	1467	0	20
2026.01.14	23:30:00	4622.33	4623.31	4620.21	4621.00	1042	0	20
2026.01.14	23:35:00	4621.00	4621.22	4619.67	4620.72	1167	0	20
2026.01.14	23:40:00	4620.71	4621.19	4617.83	4621.11	1601	0	20
2026.01.14	23:45:00	4621.11	4622.85	4619.89	4620.78	832	0	20
2026.01.14	23:50:00	4620.78	4627.56	4620.72	4626.97	1498	0	20
